Site,Animal,Population,ld14,brd14,lv14
Manchester,168,H,1,0,0
Manchester,169,H,1,0,0
Manchester,170,H,1,0,0
Manchester,171,H,1,0,0
Manchester,172,H,1,0,0
Manchester,173,H,1,0,0
Manchester,174,H,1,0,0
Manchester,175,H,1,0,0
Manchester,176,H,1,0,0
Manchester,177,H,1,0,0
Manchester,178,H,1,0,0
Manchester,179,H,1,0,0
Manchester,180,H,1,0,0
Manchester,181,H,1,0,0
Manchester,182,H,1,0,0
Manchester,183,H,1,0,0
Manchester,184,H,1,0,0
Manchester,185,H,1,0,0
Manchester,186,H,1,0,0
Manchester,187,H,1,0,0
Manchester,188,H,1,0,0
Manchester,189,H,1,0,0
Manchester,190,H,1,0,0
Manchester,191,H,1,0,0
Manchester,192,H,1,0,0
Manchester,193,H,1,0,0
Manchester,194,H,1,0,0
Manchester,195,H,1,0,0
Manchester,196,H,1,0,0
Manchester,197,H,1,0,0
Manchester,198,H,1,0,0
Manchester,199,H,1,0,0
Manchester,200,H,1,0,0
Manchester,201,H,1,0,0
Manchester,202,H,1,0,0
Manchester,203,H,1,0,0
Manchester,204,H,1,0,0
Manchester,205,H,1,0,0
Manchester,206,H,1,0,0
Manchester,207,H,1,0,0
Manchester,208,H,1,0,0
Manchester,209,H,1,0,0
Manchester,210,H,1,0,0
Manchester,211,H,1,0,0
Manchester,212,H,1,0,0
Manchester,213,H,1,0,0
Manchester,214,H,1,0,0
Manchester,215,H,1,0,0
Manchester,216,H,1,0,0
Manchester,217,H,1,0,0
Manchester,218,H,1,0,0
Manchester,219,H,1,0,0
Manchester,220,H,1,0,0
Manchester,221,H,1,0,0
Manchester,222,H,1,0,0
Manchester,223,H,1,0,0
Manchester,224,H,1,0,0
Manchester,225,H,1,0,0
Manchester,226,H,1,0,0
Manchester,227,H,1,0,0
Manchester,228,H,1,0,0
Manchester,229,H,1,0,0
Manchester,230,H,1,0,0
Manchester,231,H,1,0,0
Manchester,232,H,1,0,0
Manchester,233,H,1,0,0
Manchester,234,H,1,0,0
Manchester,235,H,1,0,0
Manchester,236,H,1,0,0
Manchester,237,H,1,0,0
Manchester,238,H,1,0,0
Manchester,239,H,1,0,0
Manchester,240,H,1,0,0
Manchester,241,H,1,0,0
Manchester,242,H,1,0,0
Manchester,243,H,1,0,0
Manchester,244,H,1,0,0
Manchester,245,H,1,0,0
Manchester,246,H,1,0,0
Manchester,247,H,1,0,0
Manchester,248,H,1,0,0
Manchester,249,H,1,0,0
Manchester,250,H,1,0,0
Manchester,251,H,1,0,0
Manchester,252,H,1,0,0
Manchester,253,H,1,0,0
Manchester,254,H,1,0,0
Manchester,255,H,1,0,0
Manchester,256,H,1,0,0
Manchester,257,H,1,0,0
Manchester,258,H,1,0,0
Manchester,259,H,1,0,0
Manchester,260,H,1,0,0
Manchester,261,H,1,0,0
Manchester,262,H,1,0,0
Manchester,263,H,1,0,0
Manchester,264,H,1,0,0
Manchester,265,H,1,0,0
Manchester,266,H,1,0,0
Manchester,267,H,1,0,0
Manchester,268,H,1,0,0
Manchester,269,H,1,0,0
Manchester,270,H,1,0,0
Manchester,271,H,1,0,0
Manchester,272,H,1,0,0
Manchester,273,H,1,0,0
Manchester,274,H,1,0,0
Manchester,275,H,1,0,0
Manchester,276,H,1,0,0
Manchester,277,H,1,0,0
Manchester,278,H,1,0,0
Manchester,279,H,1,0,0
Manchester,280,H,1,0,0
Manchester,281,H,1,0,0
Manchester,282,H,1,0,0
Manchester,283,H,1,0,0
Manchester,284,H,1,0,0
Manchester,285,H,1,0,0
Manchester,286,H,1,0,0
Manchester,287,H,1,0,0
Manchester,288,H,1,0,0
Manchester,289,H,1,0,0
Manchester,290,H,1,0,0
Manchester,291,H,1,0,0
Manchester,292,H,1,0,0
Manchester,293,H,1,0,0
Manchester,294,H,1,0,0
Manchester,295,H,1,0,0
Manchester,296,H,1,0,0
Manchester,297,H,1,0,0
Manchester,298,H,1,0,0
Manchester,299,H,1,0,0
Manchester,300,H,1,0,0
Manchester,301,H,1,0,0
Manchester,302,H,1,0,0
Manchester,303,H,1,0,0
Manchester,304,H,1,0,0
Manchester,305,H,1,0,0
Manchester,306,H,1,0,0
Manchester,307,H,1,0,0
Manchester,308,H,1,0,0
Manchester,309,H,1,0,0
Manchester,310,H,1,0,0
Manchester,311,H,1,0,0
Manchester,312,H,1,0,0
Manchester,313,H,1,0,0
Manchester,314,H,1,0,0
Manchester,315,H,1,0,0
Manchester,316,H,1,0,0
Manchester,317,H,1,0,0
Manchester,318,H,1,0,0
Manchester,319,H,1,0,0
Manchester,320,H,1,0,0
Manchester,321,H,1,0,0
Manchester,322,H,1,0,0
Manchester,323,H,1,0,0
Manchester,324,H,1,0,0
Manchester,325,H,1,0,0
Manchester,326,H,1,0,0
Manchester,327,H,1,0,0
Manchester,328,H,1,0,0
Manchester,329,H,1,0,0
Manchester,330,H,1,0,0
Manchester,331,H,0,0,0
Manchester,332,H,0,0,0
Manchester,333,H,0,0,0
Manchester,334,H,0,0,0
Manchester,335,H,0,0,0
Manchester,336,H,0,0,0
Manchester,337,H,0,0,0
Manchester,338,H,0,0,0
Manchester,339,H,0,0,0
Manchester,340,H,0,0,0
Manchester,341,H,0,0,0
Manchester,342,H,0,0,0
Manchester,343,H,0,0,0
Manchester,344,H,0,0,0
Manchester,345,H,0,0,0
Manchester,346,H,0,0,0
Manchester,347,H,0,0,0
Manchester,348,H,0,0,0
Manchester,349,H,0,0,0
Manchester,350,H,0,0,0
Manchester,351,H,0,0,0
Manchester,352,H,0,0,0
Manchester,353,H,0,0,0
Manchester,354,H,0,0,0
Manchester,355,H,0,0,0
Manchester,356,H,0,0,0
Manchester,357,H,0,0,0
Manchester,358,H,0,0,0
Manchester,359,H,0,0,0
Manchester,360,H,0,0,0
Manchester,361,H,0,0,0
Manchester,362,H,0,0,0
Manchester,363,H,0,0,0
Manchester,364,H,0,0,0
Manchester,365,H,0,0,0
Manchester,366,H,0,0,0
Manchester,367,H,0,0,0
Manchester,368,H,0,0,0
Manchester,369,H,0,0,0
Manchester,370,H,0,0,0
Manchester,371,H,0,0,0
Manchester,372,H,0,0,0
Manchester,373,H,0,0,0
Manchester,374,H,0,0,0
Manchester,375,H,0,0,0
Manchester,376,H,0,0,0
Manchester,377,H,0,0,0
Manchester,378,H,0,0,0
Manchester,379,H,0,0,0
Manchester,380,H,0,0,0
Manchester,381,H,0,0,0
Manchester,382,H,0,0,0
Manchester,383,H,0,0,0
Manchester,384,H,0,0,0
Manchester,385,H,0,0,0
Manchester,386,H,0,0,0
Manchester,387,H,0,0,0
Manchester,388,H,0,0,0
Manchester,389,H,0,0,0
Manchester,390,H,0,0,0
Manchester,391,H,0,0,0
Manchester,392,H,0,0,0
Manchester,393,H,0,0,0
Manchester,394,H,0,0,0
Manchester,395,H,0,0,0
Manchester,396,H,0,0,0
Manchester,397,H,0,0,0
Manchester,398,H,0,0,0
Manchester,399,H,0,0,0
Manchester,400,H,0,0,0
Manchester,401,H,0,0,0
Manchester,402,H,0,0,0
Manchester,403,H,0,0,0
Manchester,404,H,0,0,0
Manchester,405,H,0,0,0
Manchester,406,H,0,0,0
Manchester,407,H,0,0,0
Manchester,408,H,0,0,0
Manchester,409,H,0,0,0
Manchester,410,H,0,0,0
Manchester,411,H,0,0,0
Manchester,412,H,0,0,0
Manchester,413,H,0,0,0
Manchester,414,H,0,0,0
Manchester,415,H,0,0,0
Manchester,416,H,0,0,0
Manchester,417,H,0,0,0
Manchester,418,H,0,0,0
Manchester,419,H,0,0,0
Manchester,420,H,0,0,0
Manchester,421,H,0,0,0
Manchester,422,H,0,0,0
Manchester,423,H,0,0,0
Manchester,424,H,0,0,0
Manchester,425,H,0,0,0
Manchester,426,H,0,0,0
Manchester,427,H,0,0,0
Manchester,428,H,0,0,0
Manchester,429,H,0,0,0
Manchester,430,H,0,0,0
Manchester,431,H,0,0,0
Manchester,432,H,0,0,0
Manchester,433,H,0,0,0
Manchester,434,H,0,0,0
Manchester,435,H,0,0,0
Manchester,436,H,0,0,0
Manchester,437,H,0,0,0
Manchester,438,H,0,0,0
Manchester,439,H,0,0,0
Manchester,440,H,0,0,0
Manchester,441,H,0,0,0
Manchester,442,H,0,0,0
Manchester,443,H,0,0,0
Manchester,444,H,0,0,0
Manchester,445,H,0,0,0
Manchester,446,H,0,0,0
Manchester,447,H,0,0,0
Manchester,448,H,0,0,0
Manchester,449,H,0,0,0
Manchester,450,H,0,0,0
Manchester,451,H,0,0,0
Manchester,452,H,0,0,0
Manchester,453,H,0,0,0
Manchester,454,H,0,0,0
Manchester,455,H,0,0,0
Manchester,456,H,0,0,0
Manchester,457,H,0,0,0
Manchester,458,H,0,0,0
Manchester,459,H,0,0,0
Manchester,460,H,0,0,0
Manchester,461,H,0,0,0
Manchester,462,H,0,0,0
Manchester,463,H,0,0,0
Manchester,464,H,0,0,0
Manchester,465,H,0,0,0
Manchester,466,H,0,0,0
Manchester,467,H,0,0,0
Manchester,468,H,0,0,0
Manchester,469,H,0,0,0
Manchester,470,H,0,0,0
Manchester,471,H,0,0,0
Manchester,472,H,0,0,0
Manchester,473,H,0,0,0
Manchester,474,H,0,0,0
Manchester,475,H,0,0,0
Manchester,476,H,0,0,0
Manchester,477,H,0,0,0
Manchester,478,H,0,0,0
Manchester,479,H,0,0,0
Manchester,480,H,0,0,0
Manchester,1,S,1,1,48000
Manchester,2,S,1,1,136200
Manchester,3,S,1,1,0
Manchester,4,S,1,1,1672
Manchester,5,S,1,1,240
Manchester,6,S,1,1,36890
Manchester,7,S,1,1,9900
Manchester,8,S,1,1,39600
Manchester,9,S,1,1,79507
Manchester,10,S,1,1,25800
Manchester,11,S,1,1,53400
Manchester,12,S,1,1,27200
Manchester,13,S,1,1,55200
Manchester,14,S,1,0,0
Manchester,15,S,1,0,0
Manchester,16,S,1,0,0
Manchester,17,S,1,0,0
Manchester,18,S,1,0,0
Manchester,19,S,1,0,0
Manchester,20,S,1,0,0
Manchester,21,S,1,0,0
Manchester,22,S,1,0,0
Manchester,23,S,1,0,0
Manchester,24,S,1,0,0
Manchester,25,S,1,0,0
Manchester,26,S,1,0,0
Manchester,27,S,1,0,0
Manchester,28,S,1,0,0
Manchester,29,S,1,0,0
Manchester,30,S,1,0,0
Manchester,31,S,1,0,0
Manchester,32,S,1,0,0
Manchester,33,S,1,0,0
Manchester,34,S,1,0,0
Manchester,35,S,1,0,0
Manchester,36,S,1,0,0
Manchester,37,S,1,0,0
Manchester,38,S,1,0,0
Manchester,39,S,1,0,0
Manchester,40,S,1,0,0
Manchester,41,S,1,0,0
Manchester,42,S,1,0,0
Manchester,43,S,1,0,0
Manchester,44,S,1,0,0
Manchester,45,S,1,0,0
Manchester,46,S,1,0,0
Manchester,47,S,1,0,0
Manchester,48,S,1,0,0
Manchester,49,S,1,0,0
Manchester,50,S,1,0,0
Manchester,51,S,1,0,0
Manchester,52,S,1,0,0
Manchester,53,S,1,0,0
Manchester,54,S,1,0,0
Manchester,55,S,1,0,0
Manchester,56,S,1,0,0
Manchester,57,S,1,0,0
Manchester,58,S,1,0,0
Manchester,59,S,1,0,0
Manchester,60,S,1,0,0
Manchester,61,S,1,0,0
Manchester,62,S,1,0,0
Manchester,63,S,1,0,0
Manchester,64,S,1,0,0
Manchester,65,S,1,0,0
Manchester,66,S,1,0,0
Manchester,67,S,1,0,0
Manchester,68,S,1,0,0
Manchester,69,S,1,0,0
Manchester,70,S,1,0,0
Manchester,71,S,1,0,0
Manchester,72,S,1,0,0
Manchester,73,S,1,0,0
Manchester,74,S,1,0,0
Manchester,75,S,1,0,0
Manchester,76,S,1,0,0
Manchester,77,S,1,0,0
Manchester,78,S,1,0,0
Manchester,79,S,1,0,0
Manchester,80,S,1,0,0
Manchester,81,S,1,0,0
Manchester,82,S,1,0,0
Manchester,83,S,1,0,0
Manchester,84,S,1,0,0
Manchester,85,S,1,0,0
Manchester,86,S,1,0,0
Manchester,87,S,1,0,0
Manchester,88,S,1,0,0
Manchester,89,S,1,0,0
Manchester,90,S,1,0,0
Manchester,91,S,1,0,0
Manchester,92,S,1,0,0
Manchester,93,S,1,0,0
Manchester,94,S,1,0,0
Manchester,95,S,1,0,0
Manchester,96,S,1,0,0
Manchester,97,S,1,0,0
Manchester,98,S,1,0,0
Manchester,99,S,1,0,0
Manchester,100,S,1,0,0
Manchester,101,S,1,0,0
Manchester,102,S,1,0,0
Manchester,103,S,1,0,0
Manchester,104,S,1,0,0
Manchester,105,S,1,0,0
Manchester,106,S,1,0,0
Manchester,107,S,1,0,0
Manchester,108,S,1,0,0
Manchester,109,S,1,0,0
Manchester,110,S,1,0,0
Manchester,111,S,1,0,0
Manchester,112,S,1,0,0
Manchester,113,S,1,0,0
Manchester,114,S,1,0,0
Manchester,115,S,1,0,0
Manchester,116,S,1,0,0
Manchester,117,S,1,0,0
Manchester,118,S,1,0,0
Manchester,119,S,1,0,0
Manchester,120,S,1,0,0
Manchester,121,S,1,0,0
Manchester,122,S,1,0,0
Manchester,123,S,1,0,0
Manchester,124,S,1,0,0
Manchester,125,S,1,0,0
Manchester,126,S,1,0,0
Manchester,127,S,1,0,0
Manchester,128,S,1,0,0
Manchester,129,S,1,0,0
Manchester,130,S,1,0,0
Manchester,131,S,1,0,0
Manchester,132,S,1,0,0
Manchester,133,S,1,0,0
Manchester,134,S,1,0,0
Manchester,135,S,1,0,0
Manchester,136,S,1,0,0
Manchester,137,S,1,0,0
Manchester,138,S,1,0,0
Manchester,139,S,1,0,0
Manchester,140,S,1,0,0
Manchester,141,S,1,0,0
Manchester,142,S,1,0,0
Manchester,143,S,1,0,0
Manchester,144,S,1,0,0
Manchester,145,S,1,0,0
Manchester,146,S,1,0,0
Manchester,147,S,1,0,0
Manchester,148,S,1,0,0
Manchester,149,S,1,0,0
Manchester,150,S,1,0,0
Manchester,151,S,1,0,0
Manchester,152,S,1,0,0
Manchester,153,S,1,0,0
Manchester,154,S,1,0,0
Manchester,155,S,1,0,0
Manchester,156,S,1,0,0
Manchester,157,S,1,0,0
Manchester,158,S,1,0,0
Manchester,159,S,1,0,0
Manchester,160,S,1,0,0
Manchester,161,S,1,0,0
Manchester,162,S,1,0,0
Manchester,163,S,1,0,0
Manchester,164,S,1,0,0
Manchester,165,S,1,0,0
Manchester,166,S,1,0,0
Manchester,167,S,1,0,0
Manchester,168,S,1,0,0
Manchester,169,S,1,0,0
Manchester,170,S,1,0,0
Manchester,171,S,1,0,0
Manchester,172,S,1,0,0
Manchester,173,S,1,0,0
Manchester,174,S,1,0,0
Manchester,175,S,1,0,0
Manchester,176,S,1,0,0
Manchester,177,S,1,0,0
Manchester,178,S,1,0,0
Manchester,179,S,1,0,0
Manchester,180,S,1,0,0
Manchester,181,S,1,0,0
Manchester,182,S,1,0,0
Manchester,183,S,1,0,0
Manchester,184,S,1,0,0
Manchester,185,S,1,0,0
Manchester,186,S,1,0,0
Manchester,187,S,1,0,0
Manchester,188,S,1,0,0
Manchester,189,S,1,0,0
Manchester,190,S,1,0,0
Manchester,191,S,1,0,0
Manchester,192,S,1,0,0
Manchester,193,S,1,0,0
Manchester,194,S,1,0,0
Manchester,195,S,1,0,0
Manchester,196,S,1,0,0
Manchester,197,S,1,0,0
Manchester,198,S,1,0,0
Manchester,199,S,1,0,0
Manchester,200,S,1,0,0
Manchester,201,S,1,0,0
Manchester,202,S,1,0,0
Manchester,203,S,1,0,0
Manchester,204,S,1,0,0
Manchester,205,S,1,0,0
Manchester,206,S,1,0,0
Manchester,207,S,1,0,0
Manchester,208,S,1,0,0
Manchester,209,S,1,0,0
Manchester,210,S,1,0,0
Manchester,211,S,1,0,0
Manchester,212,S,1,0,0
Manchester,213,S,1,0,0
Manchester,214,S,1,0,0
Manchester,215,S,1,0,0
Manchester,216,S,1,0,0
Manchester,217,S,1,0,0
Manchester,218,S,1,0,0
Manchester,219,S,1,0,0
Manchester,220,S,1,0,0
Manchester,221,S,1,0,0
Manchester,222,S,1,0,0
Manchester,223,S,1,0,0
Manchester,224,S,1,0,0
Manchester,225,S,1,0,0
Manchester,226,S,1,0,0
Manchester,227,S,1,0,0
Manchester,228,S,1,0,0
Manchester,229,S,1,0,0
Manchester,230,S,1,0,0
Manchester,231,S,1,0,0
Manchester,232,S,1,0,0
Manchester,233,S,1,0,0
Manchester,234,S,1,0,0
Manchester,235,S,1,0,0
Manchester,236,S,1,0,0
Manchester,237,S,1,0,0
Manchester,238,S,1,0,0
Manchester,239,S,1,0,0
Manchester,240,S,1,0,0
Manchester,241,S,1,0,0
Manchester,242,S,1,0,0
Manchester,243,S,1,0,0
Manchester,244,S,1,0,0
Manchester,245,S,1,0,0
Manchester,246,S,1,0,0
Manchester,247,S,1,0,0
Manchester,248,S,1,0,0
Manchester,249,S,1,0,0
Manchester,250,S,1,0,0
Manchester,251,S,1,0,0
Manchester,252,S,1,0,0
Manchester,253,S,1,0,0
Manchester,254,S,1,0,0
Manchester,255,S,1,0,0
Manchester,256,S,1,0,0
Manchester,257,S,1,0,0
Manchester,258,S,1,0,0
Manchester,259,S,1,0,0
Manchester,260,S,1,0,0
Manchester,261,S,1,0,0
Manchester,262,S,1,0,0
Manchester,263,S,1,0,0
Manchester,264,S,1,0,0
Manchester,265,S,1,0,0
Manchester,266,S,1,0,0
Manchester,267,S,1,0,0
Manchester,268,S,1,0,0
Manchester,269,S,1,0,0
Manchester,270,S,1,0,0
Manchester,271,S,1,0,0
Manchester,272,S,1,0,0
Manchester,273,S,1,0,0
Manchester,274,S,1,0,0
Manchester,275,S,1,0,0
Manchester,276,S,1,0,0
Manchester,277,S,1,0,0
Manchester,278,S,1,0,0
Manchester,279,S,1,0,0
Manchester,280,S,1,0,0
Manchester,281,S,1,0,0
Manchester,282,S,1,0,0
Manchester,283,S,1,0,0
Manchester,284,S,1,0,0
Manchester,285,S,1,0,0
Manchester,286,S,1,0,0
Manchester,287,S,1,0,0
Manchester,288,S,1,0,0
Manchester,289,S,1,0,0
Manchester,290,S,1,0,0
Manchester,291,S,1,0,0
Manchester,292,S,1,0,0
Manchester,293,S,1,0,0
Manchester,294,S,1,0,0
Manchester,295,S,1,0,0
Manchester,296,S,1,0,0
Manchester,297,S,1,0,0
Manchester,298,S,1,0,0
Manchester,299,S,1,0,0
Manchester,300,S,1,0,0
Manchester,301,S,1,0,0
Manchester,302,S,1,0,0
Manchester,303,S,1,0,0
Manchester,304,S,1,0,0
Manchester,305,S,1,0,0
Manchester,306,S,1,0,0
Manchester,307,S,1,0,0
Manchester,308,S,1,0,0
Manchester,309,S,1,0,0
Manchester,310,S,1,0,0
Manchester,311,S,1,0,0
Manchester,312,S,1,0,0
Manchester,313,S,1,0,0
Manchester,314,S,1,0,0
Manchester,315,S,1,0,0
Manchester,316,S,1,0,0
Manchester,317,S,1,0,0
Manchester,318,S,1,0,0
Manchester,319,S,1,0,0
Manchester,320,S,1,0,0
Manchester,321,S,1,0,0
Manchester,322,S,1,0,0
Manchester,323,S,1,0,0
Manchester,324,S,1,0,0
Manchester,325,S,0,0,0
Manchester,326,S,0,0,0
Manchester,327,S,0,0,0
Manchester,328,S,0,0,0
Manchester,329,S,0,0,0
Manchester,330,S,0,0,0
Manchester,331,S,0,0,0
Manchester,332,S,0,0,0
Manchester,333,S,0,0,0
Manchester,334,S,0,0,0
Manchester,335,S,0,0,0
Manchester,336,S,0,0,0
Manchester,337,S,0,0,0
Manchester,338,S,0,0,0
Manchester,339,S,0,0,0
Manchester,340,S,0,0,0
Manchester,341,S,0,0,0
Manchester,342,S,0,0,0
Manchester,343,S,0,0,0
Manchester,344,S,0,0,0
Manchester,345,S,0,0,0
Manchester,346,S,0,0,0
Manchester,347,S,0,0,0
Manchester,348,S,0,0,0
Manchester,349,S,0,0,0
Manchester,350,S,0,0,0
Manchester,351,S,0,0,0
Manchester,352,S,0,0,0
Manchester,353,S,0,0,0
Manchester,354,S,0,0,0
Manchester,355,S,0,0,0
Manchester,356,S,0,0,0
Manchester,357,S,0,0,0
Manchester,358,S,0,0,0
Manchester,359,S,0,0,0
Manchester,360,S,0,0,0
Manchester,361,S,0,0,0
Manchester,362,S,0,0,0
Manchester,363,S,0,0,0
Manchester,364,S,0,0,0
Manchester,365,S,0,0,0
Manchester,366,S,0,0,0
Manchester,367,S,0,0,0
Manchester,368,S,0,0,0
Manchester,369,S,0,0,0
Manchester,370,S,0,0,0
Manchester,371,S,0,0,0
Manchester,372,S,0,0,0
Manchester,373,S,0,0,0
Manchester,374,S,0,0,0
Manchester,375,S,0,0,0
Manchester,376,S,0,0,0
Manchester,377,S,0,0,0
Manchester,378,S,0,0,0
Manchester,379,S,0,0,0
Manchester,380,S,0,0,0
Manchester,381,S,0,0,0
Manchester,382,S,0,0,0
Manchester,383,S,0,0,0
Manchester,384,S,0,0,0
Manchester,385,S,0,0,0
Manchester,386,S,0,0,0
Manchester,387,S,0,0,0
Manchester,388,S,0,0,0
Manchester,389,S,0,0,0
Manchester,390,S,0,0,0
Manchester,391,S,0,0,0
Manchester,392,S,0,0,0
Manchester,393,S,0,0,0
Manchester,394,S,0,0,0
Manchester,395,S,0,0,0
Manchester,396,S,0,0,0
Manchester,397,S,0,0,0
Manchester,398,S,0,0,0
Manchester,399,S,0,0,0
Manchester,400,S,0,0,0
Manchester,401,S,0,0,0
Manchester,402,S,0,0,0
Manchester,403,S,0,0,0
Manchester,404,S,0,0,0
Manchester,405,S,0,0,0
Manchester,406,S,0,0,0
Manchester,407,S,0,0,0
Manchester,408,S,0,0,0
Manchester,409,S,0,0,0
Manchester,410,S,0,0,0
Manchester,411,S,0,0,0
Manchester,412,S,0,0,0
Manchester,413,S,0,0,0
Manchester,414,S,0,0,0
Manchester,415,S,0,0,0
Manchester,416,S,0,0,0
Manchester,417,S,0,0,0
Manchester,418,S,0,0,0
Manchester,419,S,0,0,0
Manchester,420,S,0,0,0
Manchester,421,S,0,0,0
Manchester,422,S,0,0,0
Manchester,423,S,0,0,0
Manchester,424,S,0,0,0
Manchester,425,S,0,0,0
Manchester,426,S,0,0,0
Manchester,427,S,0,0,0
Manchester,428,S,0,0,0
Manchester,429,S,0,0,0
Manchester,430,S,0,0,0
Manchester,431,S,0,0,0
Manchester,432,S,0,0,0
Manchester,433,S,0,0,0
Manchester,434,S,0,0,0
Manchester,435,S,0,0,0
Manchester,436,S,0,0,0
Manchester,437,S,0,0,0
Manchester,438,S,0,0,0
Manchester,439,S,0,0,0
Manchester,440,S,0,0,0
Manchester,441,S,0,0,0
Manchester,442,S,0,0,0
Manchester,443,S,0,0,0
Manchester,444,S,0,0,0
Manchester,445,S,0,0,0
Manchester,446,S,0,0,0
Manchester,447,S,0,0,0
Manchester,448,S,0,0,0
Manchester,449,S,0,0,0
Manchester,450,S,0,0,0
Manchester,451,S,0,0,0
Manchester,452,S,0,0,0
Manchester,453,S,0,0,0
Manchester,454,S,0,0,0
Manchester,455,S,0,0,0
Manchester,456,S,0,0,0
Manchester,457,S,0,0,0
Manchester,458,S,0,0,0
Manchester,459,S,0,0,0
Manchester,460,S,0,0,0
Manchester,461,S,0,0,0
Manchester,462,S,0,0,0
Manchester,463,S,0,0,0
Manchester,464,S,0,0,0
Manchester,465,S,0,0,0
Manchester,466,S,0,0,0
Manchester,467,S,0,0,0
Manchester,468,S,0,0,0
Manchester,469,S,0,0,0
Manchester,470,S,0,0,0
Manchester,471,S,0,0,0
Manchester,472,S,0,0,0
Manchester,473,S,0,0,0
Manchester,474,S,0,0,0
Manchester,475,S,0,0,0
Manchester,476,S,0,0,0
Manchester,477,S,0,0,0
Manchester,478,S,0,0,0
Manchester,479,S,0,0,0
Manchester,480,S,0,0,0
Oyster Bay,1,N,1,1,60107
Oyster Bay,2,N,1,1,165480
Oyster Bay,3,N,1,1,7333
Oyster Bay,4,N,1,1,883
Oyster Bay,5,N,1,1,13533
Oyster Bay,6,N,1,1,275
Oyster Bay,7,N,1,1,1900
Oyster Bay,8,N,1,1,910
Oyster Bay,9,N,1,1,2068
Oyster Bay,10,N,1,1,2083
Oyster Bay,11,N,1,1,99840
Oyster Bay,12,N,1,1,21780
Oyster Bay,13,N,1,1,162640
Oyster Bay,14,N,1,1,357573
Oyster Bay,15,N,1,1,179200
Oyster Bay,16,N,1,1,13015
Oyster Bay,17,N,1,1,14733
Oyster Bay,18,N,1,1,70833
Oyster Bay,19,N,1,1,56267
Oyster Bay,20,N,1,1,114500
Oyster Bay,21,N,1,1,204167
Oyster Bay,22,N,1,1,25333
Oyster Bay,23,N,1,1,124333
Oyster Bay,24,N,1,1,43200
Oyster Bay,25,N,1,1,9825
Oyster Bay,26,N,1,1,7050
Oyster Bay,27,N,1,1,194667
Oyster Bay,28,N,1,1,67800
Oyster Bay,29,N,1,1,0
Oyster Bay,30,N,1,1,0
Oyster Bay,31,N,1,0,0
Oyster Bay,32,N,1,0,0
Oyster Bay,33,N,1,0,0
Oyster Bay,34,N,1,0,0
Oyster Bay,35,N,1,0,0
Oyster Bay,36,N,1,0,0
Oyster Bay,37,N,1,0,0
Oyster Bay,38,N,1,0,0
Oyster Bay,39,N,1,0,0
Oyster Bay,40,N,1,0,0
Oyster Bay,41,N,1,0,0
Oyster Bay,42,N,1,0,0
Oyster Bay,43,N,1,0,0
Oyster Bay,44,N,1,0,0
Oyster Bay,45,N,1,0,0
Oyster Bay,46,N,1,0,0
Oyster Bay,47,N,1,0,0
Oyster Bay,48,N,1,0,0
Oyster Bay,49,N,1,0,0
Oyster Bay,50,N,1,0,0
Oyster Bay,51,N,1,0,0
Oyster Bay,52,N,1,0,0
Oyster Bay,53,N,1,0,0
Oyster Bay,54,N,1,0,0
Oyster Bay,55,N,1,0,0
Oyster Bay,56,N,1,0,0
Oyster Bay,57,N,1,0,0
Oyster Bay,58,N,1,0,0
Oyster Bay,59,N,1,0,0
Oyster Bay,60,N,1,0,0
Oyster Bay,61,N,1,0,0
Oyster Bay,62,N,1,0,0
Oyster Bay,63,N,1,0,0
Oyster Bay,64,N,1,0,0
Oyster Bay,65,N,1,0,0
Oyster Bay,66,N,1,0,0
Oyster Bay,67,N,1,0,0
Oyster Bay,68,N,1,0,0
Oyster Bay,69,N,1,0,0
Oyster Bay,70,N,1,0,0
Oyster Bay,71,N,1,0,0
Oyster Bay,72,N,1,0,0
Oyster Bay,73,N,1,0,0
Oyster Bay,74,N,1,0,0
Oyster Bay,75,N,1,0,0
Oyster Bay,76,N,1,0,0
Oyster Bay,77,N,1,0,0
Oyster Bay,78,N,1,0,0
Oyster Bay,79,N,1,0,0
Oyster Bay,80,N,1,0,0
Oyster Bay,81,N,1,0,0
Oyster Bay,82,N,1,0,0
Oyster Bay,83,N,1,0,0
Oyster Bay,84,N,1,0,0
Oyster Bay,85,N,1,0,0
Oyster Bay,86,N,1,0,0
Oyster Bay,87,N,1,0,0
Oyster Bay,88,N,1,0,0
Oyster Bay,89,N,1,0,0
Oyster Bay,90,N,1,0,0
Oyster Bay,91,N,1,0,0
Oyster Bay,92,N,1,0,0
Oyster Bay,93,N,1,0,0
Oyster Bay,94,N,1,0,0
Oyster Bay,95,N,1,0,0
Oyster Bay,96,N,1,0,0
Oyster Bay,97,N,1,0,0
Oyster Bay,98,N,1,0,0
Oyster Bay,99,N,1,0,0
Oyster Bay,100,N,1,0,0
Oyster Bay,101,N,1,0,0
Oyster Bay,102,N,1,0,0
Oyster Bay,103,N,1,0,0
Oyster Bay,104,N,1,0,0
Oyster Bay,105,N,1,0,0
Oyster Bay,106,N,1,0,0
Oyster Bay,107,N,1,0,0
Oyster Bay,108,N,1,0,0
Oyster Bay,109,N,1,0,0
Oyster Bay,110,N,1,0,0
Oyster Bay,111,N,1,0,0
Oyster Bay,112,N,1,0,0
Oyster Bay,113,N,1,0,0
